image,bee,xmin,ymin,xmax,ymax
1310,23,1555,468,1652,546
1310,24,836,451,926,538
1310,25,1406,490,1438,528
1310,26,1301,406,1338,526
1310,27,1755,417,1836,498
1311,0,1334,1228,1433,1349
1311,1,652,1200,740,1337
1311,2,1001,961,1077,1096
1311,3,1268,822,1312,947
1311,4,1552,845,1668,893
1311,5,1354,741,1395,882
1311,6,687,761,803,831
1311,7,898,661,944,790
1311,8,783,645,835,737
1311,9,1643,605,1726,717
1311,10,2220,638,2320,711
1311,11,1769,592,1825,706
1311,12,1500,586,1559,706
1311,13,2112,582,2148,687
1311,14,1886,584,1925,687
1311,15,2145,573,2240,647
1311,16,1225,555,1274,637
1311,17,2013,559,2120,634
1311,18,592,490,643,625
1311,19,1370,529,1423,621
1311,20,1675,529,1784,586
1311,21,1045,496,1088,553
1311,22,1238,488,1278,552
1311,23,1159,473,1237,544
1311,24,839,452,925,541
1311,25,1564,458,1647,537
1311,26,1405,491,1435,528
1311,27,1308,398,1349,528
1311,28,1768,425,1848,499
1312,0,1323,1237,1428,1352
1312,1,658,1199,733,1340
1312,2,1005,943,1076,1079
1312,3,1266,827,1311,949
1312,4,1550,831,1642,896
1312,5,1354,753,1402,881
1312,6,696,748,803,846
1312,7,900,671,939,799
1312,8,786,644,833,738
1312,9,1644,605,1725,717
1312,10,2209,642,2313,705
1312,11,1496,579,1551,701
1312,12,1775,591,1839,700
1312,13,1887,583,1927,688
1312,14,2107,583,2147,686
1312,15,2142,572,2240,648
1312,16,1227,553,1276,638
1312,17,2020,551,2127,623
1312,18,1366,529,1426,619
1312,19,610,475,673,608
1312,20,1673,530,1774,588
1312,21,1568,462,1668,560
1312,22,1046,496,1087,554
1312,23,1239,488,1283,552
1312,24,841,450,920,543
1312,25,1186,464,1245,532
1312,26,1403,490,1435,527
1312,27,1309,395,1354,516
1312,28,1782,427,1841,504
1313,0,1344,1232,1417,1366
1313,1,667,1197,732,1343
1313,2,2197,1060,2254,1252
1313,3,1005,935,1094,1061
1313,4,1262,837,1311,947
1313,5,1549,819,1662,900
1313,6,1351,759,1414,876
1313,7,695,747,802,848
1313,8,897,691,937,803
1313,9,786,642,833,739
1313,10,1639,634,1709,717
1313,11,1780,595,1849,697
1313,12,2200,643,2296,696
1313,13,1493,572,1543,695
1313,14,1888,583,1928,688
1313,15,2107,587,2147,686
1313,16,2144,574,2225,647
1313,17,1227,553,1275,636
1313,18,641,488,697,634
1313,19,2042,547,2140,630
1313,20,1369,530,1423,618
1313,21,1046,495,1088,555
1313,22,1238,486,1281,551
1313,23,837,449,922,540
1313,24,1163,466,1252,530
1313,25,1401,491,1435,526
1313,26,1311,393,1353,522
1313,27,1554,479,1598,520
1313,28,1787,424,1839,505
1314,0,1335,1232,1414,1376
1314,1,672,1190,728,1343
1314,2,1030,909,1097,1060
1314,3,1251,844,1310,955
1314,4,1537,813,1670,904
1314,5,1351,761,1414,877
1314,6,695,747,803,849
1314,7,903,689,945,826
1314,8,790,641,837,741
1314,9,1647,604,1721,717
1314,10,1480,566,1534,698
1314,11,2192,643,2291,696
1314,12,1783,598,1857,694
1314,13,1889,584,1928,688
1314,14,2105,590,2147,686
1314,15,652,513,722,653
1314,16,2141,574,2228,643
1314,17,1227,553,1274,637
1314,18,2036,548,2143,623
1314,19,1368,529,1422,618
1314,20,1672,530,1777,588
1314,21,1046,495,1088,554
1314,22,1241,491,1288,553
1314,23,838,448,919,541
1314,24,1176,463,1257,532
1314,25,1403,492,1435,528
1314,26,1552,478,1597,519
1314,27,1309,397,1355,518
1314,28,1786,426,1837,505
1315,0,1354,1240,1398,1388
1315,1,676,1188,727,1341
1315,2,1033,891,1092,1036
1315,3,1242,857,1310,963
1315,4,1540,807,1658,901
1315,5,1349,763,1418,879
1315,6,694,747,803,848
1315,7,902,692,941,827
1315,8,790,643,837,741
1315,9,1650,603,1720,714
1315,10,2189,646,2284,698
1315,11,1787,598,1867,690
1315,12,2105,593,2147,687
1315,13,1889,585,1928,687
1315,14,1476,563,1537,685
1315,15,2142,574,2219,648
1315,16,1227,554,1274,638
1315,17,2040,548,2145,620
1315,18,1366,530,1421,617
1315,19,1665,527,1756,591
1315,20,1243,490,1289,553
1315,21,1047,495,1089,553
1315,22,840,444,919,544
1315,23,1186,457,1267,533
1315,24,1403,492,1435,528
1315,25,1552,478,1597,522
1315,26,1307,396,1356,517
1315,27,1784,424,1837,509
1316,0,1353,1248,1393,1392
1316,1,676,1190,734,1338
1316,2,1033,877,1096,1019
1316,3,1231,861,1307,964
1316,4,1541,793,1650,902
1316,5,1351,763,1415,878
1316,6,693,748,802,848
1316,7,901,703,950,832
1316,8,676,629,748,772
1316,9,789,645,838,740
1316,10,1649,600,1716,713
1316,11,2171,653,2283,701
1316,12,1798,594,1880,689
1316,13,2107,597,2147,686
1316,14,1891,585,1928,685
1316,15,1477,554,1537,678
1316,16,2143,574,2217,650
1316,17,1226,552,1275,637
1316,18,2047,555,2146,616
1316,19,1365,529,1420,615
1316,20,1660,528,1756,591
1316,21,1240,490,1290,554
1316,22,1046,494,1089,553
1316,23,843,442,917,544
1316,24,1182,461,1264,535
1316,25,1474,489,1520,532
1316,26,1407,491,1437,528
1316,27,1551,477,1597,520
1316,28,1305,399,1360,520
1316,29,1786,425,1837,512
1317,0,1353,1265,1397,1418
1317,1,666,1184,750,1332
1317,2,1042,855,1089,1000
1317,3,1213,878,1306,967
1317,4,1538,782,1643,896
1317,5,1352,771,1404,880
1317,6,691,753,815,850
1317,7,902,706,951,833
1317,8,693,673,767,782
1317,9,782,647,841,740
1317,10,1647,601,1722,715
1317,11,2168,650,2259,701
1317,12,1801,592,1875,690
1317,13,2105,591,2144,689
1317,14,1892,584,1930,685
1317,15,1481,549,1539,676
1317,16,2141,582,2228,646
1317,17,1227,552,1275,637
1317,18,1366,529,1420,615
1317,19,2037,551,2161,611
1317,20,1659,536,1759,591
1317,21,1047,494,1090,554
1317,22,1240,493,1283,553
1317,23,843,443,919,544
1317,24,1476,489,1512,540
1317,25,1179,463,1259,537
1317,26,1405,493,1437,530
1317,27,1297,403,1361,528
1317,28,1548,479,1596,520
1317,29,1783,433,1840,511
1318,0,1353,1287,1401,1443
1318,1,664,1180,743,1330
1318,2,1045,846,1104,975
1318,3,1201,883,1299,965
1318,4,1539,772,1643,897
1318,5,1351,771,1402,880
1318,6,699,759,797,846
1318,7,902,716,949,834
1318,8,778,645,838,749
1318,9,1643,604,1728,713
1318,10,2162,658,2261,710
1318,11,1802,592,1874,690
1318,12,2105,587,2145,689
1318,13,1891,584,1928,686
1318,14,1486,545,1535,676
1318,15,2149,580,2232,661
1318,16,1222,553,1277,637
1318,17,1365,530,1420,614
1318,18,2072,538,2175,600
1318,19,1653,543,1753,597
1318,20,1046,494,1092,553
1318,21,1242,493,1282,552
1318,22,1471,487,1518,548
1318,23,841,443,918,544
1318,24,1174,469,1257,543
1318,25,1404,491,1439,531
1318,26,1550,479,1596,521
1318,27,1784,428,1841,515
1319,0,1353,1313,1397,1466
1319,1,671,1176,733,1327
1319,2,1054,808,1108,984
1319,3,1194,888,1300,967
1319,4,1537,767,1640,899
1319,5,1351,772,1401,881
1319,6,700,764,805,844
1319,7,907,715,951,838
1319,8,725,682,766,797
1319,9,768,655,826,771
1319,10,2162,663,2250,716
1319,11,1643,608,1732,713
1319,12,2104,587,2145,690
1319,13,1890,584,1929,685
1319,14,1805,591,1874,684
1319,15,1487,542,1535,671
1319,16,2149,579,2230,667
1319,17,1225,552,1275,637
1319,18,1365,530,1419,614
1319,19,2071,536,2184,598
1319,20,1644,545,1745,594
1319,21,1043,495,1090,555
1319,22,1470,487,1514,553
1319,23,1239,494,1281,552
1319,24,841,447,920,544
1319,25,1175,461,1262,537
1319,26,1406,490,1438,527
1319,27,1550,479,1596,520
1319,28,1783,430,1841,515
1320,0,1350,1325,1391,1466
1320,1,660,1177,737,1327
1320,2,1195,888,1305,965
1320,3,1058,798,1106,961
1320,4,1538,767,1634,889
1320,5,1350,771,1393,882
1320,6,690,780,797,843
1320,7,906,718,951,837
1320,8,733,676,776,808
1320,9,758,667,827,771
1320,10,2147,671,2244,730
1320,11,1645,610,1736,712
1320,12,2104,590,2144,690
1320,13,1890,584,1930,685
1320,14,1802,590,1878,680
1320,15,2148,579,2229,671
1320,16,1487,535,1534,656
1320,17,1228,551,1276,638
1320,18,1365,531,1419,613
1320,19,2077,533,2188,599
1320,20,1641,550,1744,592
1320,21,1466,491,1510,557
1320,22,1045,495,1088,555
1320,23,1241,492,1285,554
1320,24,841,450,914,546
1320,25,1177,477,1255,543
1320,26,1403,491,1441,532
1320,27,1545,480,1593,521
1320,28,1783,435,1845,515
1321,0,1349,1339,1399,1495
1321,1,661,1172,734,1325
1321,2,1185,898,1293,961
1321,3,1062,793,1122,934
1321,4,1537,756,1631,886
1321,5,1349,761,1390,881
1321,6,692,783,778,845
1321,7,898,712,960,832
1321,8,746,665,784,808
1321,9,777,668,830,772
1321,10,2146,664,2219,741
1321,11,1646,618,1743,708
1321,12,2100,586,2145,688
1321,13,1892,586,1930,686
1321,14,1805,589,1879,680
1321,15,2139,579,2224,663
1321,16,1498,535,1536,654
1321,17,1227,552,1276,639
1321,18,1365,530,1419,613
1321,19,1623,546,1730,593
1321,20,2081,535,2192,580
1321,21,1465,488,1507,561
1321,22,1045,495,1089,555
1321,23,1242,492,1283,553
1321,24,847,450,912,541
1321,25,1167,479,1250,539
1321,26,1401,490,1438,534
1321,27,1551,479,1594,520
1321,28,1780,436,1848,512
1322,0,1348,1361,1414,1510
1322,1,660,1168,731,1323
1322,2,1174,900,1286,960
1322,3,1055,772,1128,929
1322,4,1349,747,1387,885
1322,5,1530,748,1615,870
1322,6,691,778,802,849
1322,7,896,709,969,826
1322,8,751,668,811,782
1322,9,2138,682,2220,747
1322,10,1656,618,1747,705
1322,11,2102,591,2143,687
1322,12,1891,584,1931,685
1322,13,1812,591,1882,679
1322,14,2142,589,2223,664
1322,15,1504,532,1542,652
1322,16,1227,552,1276,639
1322,17,1364,531,1417,615
1322,18,2088,551,2192,597
1322,19,1615,545,1723,595
1322,20,1466,488,1509,563
1322,21,1044,495,1089,555
1322,22,1240,488,1281,553
1322,23,846,445,914,543
1322,24,1170,483,1248,537
1322,25,1400,491,1434,529
1322,26,1548,480,1595,522
1322,27,1776,433,1848,511
1323,0,1358,1368,1415,1516
1323,1,661,1164,726,1324
1323,2,1159,904,1286,965
1323,3,1059,761,1123,916
1323,4,1348,751,1386,886
1323,5,1518,748,1614,867
1323,6,693,776,805,850
1323,7,899,719,959,822
1323,8,759,670,819,795
1323,9,2134,694,2212,758
1323,10,1659,619,1751,703
1323,11,2097,582,2143,689
1323,12,1891,585,1930,685
1323,13,1814,590,1881,675
1323,14,2136,578,2220,666
1323,15,1504,526,1551,647
1323,16,1229,552,1277,637
1323,17,1364,530,1418,613
1323,18,1594,550,1727,599
1323,19,2094,536,2204,594
1323,20,1473,489,1519,560
1323,21,1045,495,1090,555
1323,22,1240,490,1280,554
1323,23,849,442,907,541
1323,24,1178,478,1252,539
1323,25,1402,490,1434,530
1323,26,1548,482,1593,518
1323,27,1771,432,1851,510
1324,0,1712,1719,1801,1855
1324,1,1345,1377,1418,1515
1324,2,662,1162,726,1321
1324,3,1151,904,1284,966
1324,4,1077,752,1124,888
1324,5,1349,755,1389,886
1324,6,1522,740,1610,860
1324,7,690,770,807,852
1324,8,897,724,992,819
1324,9,2127,699,2199,772
1324,10,765,649,841,769
1324,11,1658,619,1756,700
1324,12,2096,581,2140,691
1324,13,1891,584,1930,685
1324,14,1808,592,1881,674
1324,15,2137,585,2212,665
1324,16,1511,520,1558,645
1324,17,1227,552,1276,639
1324,18,1365,529,1418,614
1324,19,2118,533,2201,601
1324,20,1599,553,1719,600
1324,21,1476,487,1523,564
1324,22,1046,495,1092,555
1324,23,1242,488,1282,554
1324,24,850,437,905,542
1324,25,1161,480,1254,535
1324,26,1402,490,1434,530
1324,27,1549,483,1594,515
1324,28,1779,433,1837,507
1325,0,1688,1707,1795,1854
1325,1,1328,1385,1422,1509
1325,2,679,1160,720,1320
1325,3,1152,907,1282,962
1325,4,1081,740,1123,887
1325,5,1349,758,1390,887
1325,6,1520,727,1603,855
1325,7,690,768,808,852
1325,8,896,726,994,815
1325,9,2115,704,2196,779
1325,10,790,623,862,774
1325,11,1658,615,1752,702
1325,12,2094,580,2135,693
1325,13,1891,584,1930,685
1325,14,1812,591,1880,676
1325,15,2135,581,2207,663
1325,16,1510,517,1555,645
1325,17,1227,552,1276,640
1325,18,1365,529,1418,614
1325,19,1587,560,1702,608
1325,20,2122,522,2204,602
1325,21,1473,490,1519,568
1325,22,1241,487,1279,554
1325,23,1046,495,1092,553
1325,24,851,438,907,541
1325,25,1164,481,1250,532
1325,26,1403,490,1437,527
1325,27,1549,482,1592,517
1325,28,1785,438,1838,505
1326,0,1318,1410,1429,1508
1326,1,682,1158,723,1319
1326,2,1156,906,1274,958
1326,3,1348,761,1389,887
1326,4,1076,729,1130,866
1326,5,689,769,811,850
1326,6,1517,718,1599,847
1326,7,906,724,989,813
1326,8,788,604,842,786
1326,9,2108,719,2187,783
1326,10,1657,614,1753,704
1326,11,2089,581,2134,691
1326,12,1806,599,1878,686
1326,13,1891,584,1930,685
1326,14,2129,580,2204,662
1326,15,1507,522,1553,641
1326,16,1227,552,1276,637
1326,17,1365,529,1420,614
1326,18,1578,558,1700,605
1326,19,2128,530,2206,601
1326,20,1466,500,1514,568
1326,21,1237,490,1279,554
1326,22,1045,495,1092,553
1326,23,852,443,902,544
1326,24,1177,478,1264,538
1326,25,1407,490,1439,529
1326,26,1550,481,1591,516
1326,27,1792,436,1837,505
1327,0,1325,1428,1438,1534
1327,1,684,1157,724,1320
1327,2,1138,910,1278,962
1327,3,1348,765,1389,884
1327,4,1081,719,1137,853
1327,5,687,771,808,850
1327,6,1523,709,1586,845
1327,7,902,728,995,805
1327,8,2102,724,2188,793
1327,9,785,619,861,755
1327,10,1657,614,1751,707
1327,11,2088,580,2133,691
1327,12,1891,584,1930,687
1327,13,1793,603,1864,679
1327,14,2131,586,2196,662
1327,15,1223,554,1277,638
1327,16,1504,514,1556,634
1327,17,1366,529,1420,614
1327,18,1575,558,1696,606
1327,19,2131,536,2206,606
1327,20,1458,507,1512,571
1327,21,1045,495,1094,555
1327,22,1235,487,1271,553
1327,23,849,440,905,544
1327,24,1406,490,1439,531
1327,25,1549,482,1590,516
1327,26,1786,433,1838,505
1328,0,683,1160,724,1320
1328,1,1144,911,1265,962
1328,2,1347,769,1387,886
1328,3,688,773,808,848
1328,4,1086,703,1125,841
1328,5,1514,703,1591,835
1328,6,2100,728,2178,806
1328,7,891,736,1011,799
1328,8,823,684,869,756
1328,9,795,622,869,721
1328,10,1656,614,1749,707
1328,11,2085,581,2132,690
1328,12,1890,585,1929,687
1328,13,1783,605,1870,686
1328,14,2122,586,2199,662
1328,15,1223,554,1277,638
1328,16,1505,515,1554,633
1328,17,1366,529,1420,614
1328,18,1564,555,1686,608
1328,19,2133,541,2217,604
1328,20,1457,510,1509,576
1328,21,1046,494,1094,553
1328,22,1235,485,1270,552
1328,23,847,437,897,545
1328,24,1404,490,1439,529
1328,25,1545,483,1588,517
1328,26,1776,432,1835,506
1329,0,682,1161,727,1318
1329,1,1144,913,1263,963
1329,2,1345,770,1383,885
1329,3,686,775,811,847
1329,4,1090,695,1134,830
1329,5,1513,694,1585,827
1329,6,2088,731,2169,807
1329,7,902,743,1012,795
1329,8,825,684,869,757
1329,9,794,623,860,725
1329,10,1800,613,1872,716
1329,11,1649,615,1750,711
1329,12,2088,580,2130,691
1329,13,1890,586,1929,688
1329,14,2130,584,2201,668
1329,15,1221,554,1279,636
1329,16,1501,511,1562,629
1329,17,2185,562,2238,616
1329,18,1366,529,1420,614
1329,19,1566,557,1678,610
1329,20,1452,511,1513,577
1329,21,1047,494,1093,554
1329,22,1237,485,1271,552
1329,23,846,436,896,544
1329,24,1403,489,1439,528
1329,25,1175,475,1263,526
1329,26,1547,483,1590,515
1329,27,1773,440,1837,503
1330,0,972,1473,1040,1668
1330,1,681,1160,728,1318
1330,2,1135,913,1271,964
1330,3,1345,768,1383,899
1330,4,685,776,809,844
1330,5,1514,685,1584,823
1330,6,1092,680,1132,820
1330,7,2076,750,2170,810
1330,8,904,739,1014,794
1330,9,829,683,871,754
1330,10,793,616,859,725
1330,11,1796,619,1876,718
1330,12,1657,616,1749,710
1330,13,2088,580,2129,690
1330,14,1890,586,1929,685
1330,15,2128,584,2198,670
1330,16,1223,553,1277,636
1330,17,2165,564,2246,615
1330,18,1503,508,1563,614
1330,19,1560,556,1675,612
1330,20,1362,530,1423,612
1330,21,1450,517,1507,584
1330,22,1240,490,1273,554
1330,23,1046,494,1092,554
1330,24,849,438,896,542
1330,25,1405,490,1436,529
1330,26,1173,477,1259,527
1330,27,1552,481,1592,513
1330,28,1769,439,1838,501
1331,0,1028,1488,1090,1669
1331,1,670,1156,731,1321
1331,2,1131,915,1270,965
1331,3,1345,772,1385,895
1331,4,685,778,811,839
1331,5,2075,755,2170,821
1331,6,1506,684,1572,810
1331,7,1086,664,1129,805
1331,8,911,736,1021,792
1331,9,822,680,870,756
1331,10,1789,635,1883,716
1331,11,799,609,860,713
1331,12,1657,613,1747,709
1331,13,2089,580,2129,690
1331,14,1891,586,1930,686
1331,15,2123,581,2198,669
1331,16,1221,554,1276,636
1331,17,1503,504,1552,616
1331,18,1366,529,1419,613
1331,19,1550,551,1671,613
1331,20,2162,557,2254,613
1331,21,1449,514,1507,591
1331,22,1047,494,1093,555
1331,23,1247,488,1277,551
1331,24,851,422,900,545
1331,25,1405,491,1436,529
1331,26,1167,477,1262,525
1331,27,1766,439,1835,503
1332,0,1035,1481,1107,1656
1332,1,671,1156,733,1318
1332,2,1556,1151,1653,1297
1332,3,1131,917,1265,967
1332,4,1345,774,1384,896
1332,5,683,779,812,838
1332,6,2079,759,2150,837
1332,7,1502,677,1570,808
1332,8,912,732,1027,789
1332,9,1084,655,1124,789
1332,10,811,680,873,755
1332,11,1779,647,1878,716
1332,12,1660,609,1745,711
1332,13,806,602,864,701
1332,14,2089,580,2130,692
1332,15,1890,584,1929,686
1332,16,2129,587,2205,674
1332,17,1223,552,1279,636
1332,18,1366,528,1420,613
1332,19,2163,554,2262,611
1332,20,1513,502,1558,610
1332,21,1559,545,1662,609
1332,22,1447,519,1507,595
1332,23,1047,494,1095,554
1332,24,1230,486,1270,552
1332,25,853,420,900,546
1332,26,1406,491,1438,525
1332,27,1771,442,1836,503
1333,0,1277,1842,1389,1920
1333,1,683,1156,732,1308
1333,2,1485,1178,1575,1300
1333,3,1136,915,1253,965
1333,4,1344,771,1384,896
1333,5,2081,756,2148,850
1333,6,684,779,811,838
1333,7,1492,669,1563,794
1333,8,1091,649,1131,791
1333,9,914,727,1028,790
1333,10,810,676,873,755
1333,11,1783,649,1879,717
1333,12,1662,607,1746,710
1333,13,812,600,867,696
1333,14,2089,580,2130,692
1333,15,1891,585,1928,686
1333,16,2132,579,2199,683
1333,17,1223,553,1277,637
1333,18,1551,548,1673,614
1333,19,1364,529,1419,613
1333,20,2165,554,2262,611
1333,21,1451,511,1513,603
1333,22,1514,496,1554,599
1333,23,1046,495,1091,554
1333,24,1235,490,1275,552
1333,25,829,504,873,549
1333,26,1406,490,1438,525
1333,27,1175,477,1267,524
1333,28,858,418,902,510
1333,29,1774,440,1834,508
1334,0,1245,1837,1368,1920
1334,1,684,1154,732,1306
1334,2,1432,1115,1546,1265
1334,3,1137,914,1246,973
1334,4,1339,761,1380,891
1334,5,2088,761,2153,859
1334,6,687,781,808,839
1334,7,922,711,1034,798
1334,8,1090,652,1133,787
1334,9,1493,649,1565,778
1334,10,803,672,870,756
1334,11,1789,656,1889,712
1334,12,1661,606,1748,710
1334,13,836,582,877,698
1334,14,2090,580,2127,692
1334,15,1892,586,1930,686
1334,16,2127,584,2198,680
1334,17,1223,553,1277,636
1334,18,1552,547,1671,616
1334,19,1364,528,1419,611
1334,20,1454,519,1503,610
1334,21,2152,555,2263,608
1334,22,1515,493,1556,592
1334,23,1048,495,1094,555
1334,24,1238,493,1276,554
1334,25,835,501,877,550
1334,26,1171,476,1262,525
1334,27,1405,491,1437,525
1334,28,848,413,897,507
1334,29,1779,438,1830,505
1335,0,1238,1792,1333,1920
1335,1,681,1152,734,1303
1335,2,1377,1105,1497,1229
1335,3,1127,910,1243,980
1335,4,1336,755,1380,896
1335,5,2094,767,2142,869
1335,6,688,780,809,838
1335,7,928,708,1035,799
1335,8,1093,646,1138,783
1335,9,1479,647,1562,770
1335,10,803,664,870,758
1335,11,1797,662,1911,721
1335,12,1663,605,1749,711
1335,13,849,579,893,701
1335,14,2089,580,2127,691
1335,15,1893,585,1931,688
1335,16,2121,571,2196,676
1335,17,1220,553,1279,636
1335,18,1456,523,1502,621
1335,19,1363,528,1419,613
1335,20,1559,546,1661,608
1335,21,2158,547,2252,607
1335,22,1508,491,1558,575
1335,23,1048,496,1093,554
1335,24,1239,491,1275,553
1335,25,834,502,878,549
1335,26,949,503,991,536
1335,27,1169,477,1266,524
1335,28,843,410,896,506
1335,29,1787,442,1829,504
1336,0,1252,1754,1362,1902
1336,1,673,1152,734,1303
1336,2,1131,905,1248,993
1336,3,1337,768,1388,898
1336,4,2096,771,2137,880
1336,5,684,779,812,838
1336,6,931,704,1035,797
1336,7,1096,634,1146,780
1336,8,1475,647,1561,766
1336,9,804,663,870,764
1336,10,1811,675,1914,720
1336,11,1662,601,1750,711
1336,12,849,581,892,704
1336,13,2085,582,2127,689
1336,14,1891,585,1930,685
1336,15,2119,577,2198,671
1336,16,1221,553,1279,636
1336,17,1463,524,1503,628
1336,18,2159,541,2256,622
1336,19,1363,530,1419,614
1336,20,1559,545,1658,607
1336,21,1509,492,1554,576
1336,22,1048,495,1093,554
1336,23,1238,493,1274,554
1336,24,830,503,877,549
1336,25,1174,477,1264,525
1336,26,1407,491,1439,524
1336,27,839,405,895,509
1336,28,1778,445,1831,502
1337,0,1308,1756,1422,1909
1337,1,680,1152,737,1304
1337,2,1133,894,1242,993
1337,3,1339,763,1386,904
1337,4,2094,774,2140,885
1337,5,684,780,814,838
1337,6,936,698,1038,795
1337,7,811,671,874,774
1337,8,1090,629,1161,763
1337,9,1464,649,1573,755
1337,10,1813,678,1917,727
1337,11,1663,599,1747,713
1337,12,859,568,903,695
1337,13,2084,583,2123,690
1337,14,1891,585,1930,685
1337,15,2121,581,2201,660
1337,16,1465,534,1502,642
1337,17,1221,552,1279,635
1337,18,2169,537,2254,629
1337,19,1361,529,1418,612
1337,20,1558,545,1657,606
1337,21,1508,493,1549,575
1337,22,951,498,989,555
1337,23,1049,495,1093,555
1337,24,1238,492,1276,554
1337,25,832,503,878,548
1337,26,1173,475,1265,528
1337,27,1407,491,1440,525
1337,28,1546,481,1590,512
1337,29,836,399,898,510
1337,30,1783,444,1831,502
1338,0,680,1150,737,1303
1338,1,1138,873,1226,987
1338,2,1339,765,1384,903
1338,3,2098,780,2138,891
1338,4,688,781,808,839
1338,5,941,697,1039,795
1338,6,822,685,874,780
1338,7,1457,633,1543,751
1338,8,1098,619,1152,750
1338,9,1810,683,1937,732
1338,10,1666,599,1744,714
1338,11,2078,586,2125,695
1338,12,1891,585,1929,687
1338,13,866,548,916,678
1338,14,2117,583,2202,659
1338,15,1466,545,1508,648
1338,16,2178,544,2249,639
1338,17,1223,553,1277,637
1338,18,1361,529,1419,613
1338,19,1548,554,1670,609
1338,20,1503,484,1547,566
1338,21,1049,496,1093,554
1338,22,1238,486,1273,553
1338,23,947,499,987,553
1338,24,829,503,877,549
1338,25,1174,470,1263,533
1338,26,1408,491,1440,525
1338,27,1786,443,1829,503
1338,28,828,401,895,497
1339,0,681,1149,735,1303
1339,1,1143,861,1224,985
1339,2,2095,780,2137,896
1339,3,1339,767,1389,862
1339,4,685,781,808,840
1339,5,943,693,1038,797
1339,6,820,681,879,773
1339,7,1096,612,1144,751
1339,8,1451,631,1541,748
1339,9,1820,683,1944,733
1339,10,1666,598,1745,716
1339,11,2077,585,2125,696
